"ID ","COMPONENT                                                    ","FIPS   ","REGION                     ","CODE   ","INDUSTRY                   ","    1998","    1999","    2000","    2001","    2002","    2003"
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","76     ","      Food services and drinking places                                    ",       440,       450,       481,       478,       498,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","77     ","    Other services, except government                                      ",       546,       539,       567,       637,       648,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","78     ","Government                                                                 ",      3277,      3400,      3646,      3760,      3938,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","79     ","    Federal civilian                                                       ",       754,       771,       856,       822,       849,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","80     ","    Federal military                                                       ",       292,       307,       316,       332,       354,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","81     ","    State and local                                                        ",      2231,      2322,      2474,      2607,      2735,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","01     "," All Industries                                                            ",     52152,     53807,     55869,     58117,     60962,     65793
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","02     ","   Private industries                                                      ",     44561,     46114,     47957,     49778,     52404,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","03     ","     Agriculture, forestry, fishing, and hunting                           ",      2901,      2050,      1959,      2502,      2376,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","04     ","       Crop and animal production (Farms)                                  ",      2791,      1916,      1797,      2338,      2215,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","05     ","       Forestry, fishing, and related activities                           ",       110,       133,       162,       163,       161,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","06     ","     Mining                                                                ",        39,        53,        43,        45,        45,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","07     ","       Oil and gas extraction                                              ",         4,         6,        10,         8,         9,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","08     ","       Mining, except oil and gas                                          ",        28,        41,        28,        30,        30,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","09     ","       Support activities for mining                                       ",         7,         7,         5,         7,         7,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","10     ","    Utilities                                                              ",       740,       672,       659,       724,       822,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","11     ","    Construction                                                           ",      2234,      2456,      2530,      2521,      2672,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","12     ","    Manufacturing                                                          ",      6687,      7085,      7519,      7370,      7658,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","13     ","      Durable goods                                                        ",      3579,      3717,      3953,      3754,      3837,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","14     ","        Wood product manufacturing                                         ",        80,        90,       102,        91,        92,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","15     ","        Nonmetallic mineral product manufacturing                          ",       188,       241,       248,       229,       232,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","16     ","        Primary metal manufacturing                                        ",       109,        77,        80,        74,        73,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","17     ","        Fabricated metal product manufacturing                             ",       542,       563,       644,       493,       480,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","18     ","        Machinery manufacturing                                            ",       634,       551,       605,       588,       575,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","19     ","        Computer and electronic product manufacturing                      ",       491,       549,       591,       509,       496,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","20     ","        Electrical equipment and appliance manufacturing                   ",       339,       449,       337,       401,       405,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","21     ","        Motor vehicle, body, trailer, and parts manufacturing              ",       300,       325,       439,       407,       476,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","22     ","        Other transportation equipment manufacturing                       ",       112,        98,        60,       125,       125,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","23     ","        Furniture and related product manufacturing                        ",       222,       205,       207,       198,       199,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","24     ","        Miscellaneous manufacturing                                        ",       560,       568,       640,       638,       681,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","25     ","      Nondurable goods                                                     ",      3108,      3368,      3566,      3616,      3821,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","26     ","        Food product manufacturing                                         ",      1574,      1703,      2000,      2211,      2312,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","27     ","        Textile and textile product mills                                  ",        35,        34,        39,        32,        35,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","28     ","        Apparel manufacturing                                              ",        79,        61,        73,        53,        51,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","29     ","        Paper manufacturing                                                ",       131,       134,       135,       114,       100,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","30     ","        Printing and related support activities                            ",       250,       251,       270,       262,       267,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","31     ","        Petroleum and coal products manufacturing                          ",         2,         1,         1,"   (L)  ","   (L)  ","  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","32     ","        Chemical manufacturing                                             ",       680,       779,       647,       611,       726,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","33     ","        Plastics and rubber products manufacturing                         ",       357,       404,       401,       334,       329,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","34     ","    Wholesale trade                                                        ",      3572,      3740,      3865,      3875,      4149,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","35     ","    Retail trade                                                           ",      3471,      3645,      3636,      3830,      4329,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","36     ","    Transportation and warehousing, excluding Postal Service               ",      3678,      3870,      3947,      4333,      4300,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","37     ","      Air transportation                                                   ",        90,        95,        92,        68,        53,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","38     ","      Rail transportation                                                  ",      1740,      1797,      1788,      2012,      1993,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","39     ","      Water transportation                                                 ",         0,         0,         0,         1,         1,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","40     ","      Truck transportation                                                 ",      1351,      1433,      1451,      1510,      1642,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","41     ","      Transit and ground passenger transportation                          ",        40,        40,        32,        38,        40,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","42     ","      Pipeline transportation                                              ",       160,       160,       205,       331,       185,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","43     ","      Other transportation and support activities                          ",       189,       222,       247,       253,       272,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","44     ","      Warehousing and storage                                              ",       108,       122,       131,       121,       115,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","45     ","    Information                                                            ",      1815,      2060,      1966,      2009,      2271,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","46     ","      Publishing including software                                        ",       334,       360,       331,       314,       344,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","47     ","      Motion picture and sound recording industries                        ",        19,        25,        27,        30,        28,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","48     ","      Broadcasting and telecommunications                                  ",       876,       954,       994,      1020,      1010,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","49     ","      Information and data processing services                             ",       587,       722,       614,       645,       890,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","50     ","    Finance and insurance                                                  ",      4542,      4745,      5251,      4927,      5154,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51     ","      Federal Reserve banks, credit intermediation and related services    ",      1642,      1835,      1901,      2088,      2050,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52     ","      Securities, commodity contracts, investments                         ",       289,       316,       357,       322,       347,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","53     ","      Insurance carriers and related activities                            ",      2598,      2582,      2979,      2502,      2744,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","54     ","      Funds, trusts, and other financial vehicles                          ",        12,        11,        13,        13,        14,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","55     ","    Real estate, rental, and leasing                                       ",      4516,      4860,      5067,      5365,      5569,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","56     ","      Real estate                                                          ",      4196,      4519,      4698,      5006,      5204,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","57     ","      Rental and leasing services and lessors of intangible assets         ",       320,       340,       369,       359,       365,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","58     ","    Professional and technical services                                    ",      2134,      2206,      2366,      2484,      2640,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","59     ","      Legal services                                                       ",       441,       474,       487,       503,       554,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","60     ","      Computer systems design and related services                         ",       484,       512,       581,       614,       613,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","61     ","      Other professional, scientific and technical services                ",      1209,      1220,      1298,      1366,      1474,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62     ","    Management of companies and enterprises                                ",       682,       731,       867,       905,      1119,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","63     ","    Administrative and waste services                                      ",      1597,      1563,      1453,      1545,      1568,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","64     ","      Administrative and support services                                  ",      1498,      1466,      1356,      1441,      1460,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","65     ","      Waste management and remediation services                            ",       100,        97,        97,       104,       109,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","66     ","    Educational services                                                   ",       346,       369,       409,       459,       458,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","67     ","    Health care and social assistance                                      ",      3100,      3395,      3681,      3935,      4274,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","68     ","      Ambulatory health care services                                      ",      1439,      1490,      1633,      1762,      1933,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","69     ","      Hospitals and nursing and residential care facilities                ",      1404,      1621,      1733,      1833,      1979,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","70     ","      Social assistance                                                    ",       256,       283,       315,       340,       362,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","71     ","    Arts, entertainment, and recreation                                    ",       285,       294,       296,       338,       336,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","72     ","      Performing arts, museums, and related activities                     ",       102,        94,        84,       117,       103,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","73     ","      Amusements, gambling, and recreation                                 ",       183,       201,       212,       221,       233,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","74     ","    Accommodation and food services                                        ",      1038,      1120,      1202,      1225,      1240,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","75     ","      Accommodation                                                        ",       247,       276,       306,       314,       295,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","76     ","      Food services and drinking places                                    ",       791,       845,       896,       912,       945,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","77     ","    Other services, except government                                      ",      1185,      1200,      1239,      1387,      1423,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","78     ","Government                                                                 ",      7591,      7693,      7912,      8339,      8558,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","79     ","    Federal civilian                                                       ",      1348,      1393,      1419,      1433,      1207,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","80     ","    Federal military                                                       ",       685,       669,       689,       720,       780,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","81     ","    State and local                                                        ",      5558,      5631,      5804,      6185,      6571,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","01     "," All Industries                                                            ",     63826,     68966,     73528,     77077,     81182,     87727
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","02     ","   Private industries                                                      ",     57186,     61916,     65986,     69049,     72653,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","03     ","     Agriculture, forestry, fishing, and hunting                           ",       204,       185,       204,       213,       201,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","04     ","       Crop and animal production (Farms)                                  ",       153,       146,       178,       178,       164,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","05     ","       Forestry, fishing, and related activities                           ",        51,        38,        26,        34,        37,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","06     ","     Mining                                                                ",      1608,      1482,      1488,      1416,      1399,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","07     ","       Oil and gas extraction                                              ",         1,         1,         1,         1,"   (L)  ","  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","08     ","       Mining, except oil and gas                                          ",      1337,      1295,      1292,      1202,      1197,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","09     ","       Support activities for mining                                       ",       271,       185,       195,       213,       202,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","10     ","    Utilities                                                              ",      1307,      1335,      1307,      1392,      1567,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","11     ","    Construction                                                           ",      6794,      7020,      6937,      7115,      7379,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","12     ","    Manufacturing                                                          ",      2542,      2436,      2786,      2788,      2836,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","13     ","      Durable goods                                                        ",      1668,      1484,      1643,      1647,      1691,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","14     ","        Wood product manufacturing                                         ",        64,        67,        93,       107,       113,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","15     ","        Nonmetallic mineral product manufacturing                          ",       378,       320,       368,       309,       333,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","16     ","        Primary metal manufacturing                                        ",       203,        58,        72,       103,        98,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","17     ","        Fabricated metal product manufacturing                             ",       282,       253,       303,       298,       286,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","18     ","        Machinery manufacturing                                            ",        84,        87,        84,        87,        93,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","19     ","        Computer and electronic product manufacturing                      ",       153,       134,       141,       166,       185,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","20     ","        Electrical equipment and appliance manufacturing                   ",        63,        41,        67,        56,        57,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","21     ","        Motor vehicle, body, trailer, and parts manufacturing              ",        64,        54,        65,        56,        61,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","22     ","        Other transportation equipment manufacturing                       ",        46,        28,        42,        41,        39,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","23     ","        Furniture and related product manufacturing                        ",        89,        94,        93,       146,       162,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","24     ","        Miscellaneous manufacturing                                        ",       240,       349,       316,       277,       264,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","25     ","      Nondurable goods                                                     ",       875,       952,      1143,      1141,      1144,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","26     ","        Food product manufacturing                                         ",       316,       378,       401,       407,       408,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","27     ","        Textile and textile product mills                                  ",        22,        24,        29,        25,        28,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","28     ","        Apparel manufacturing                                              ",        10,         9,        13,        12,        10,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","29     ","        Paper manufacturing                                                ",        24,        26,        35,        34,        36,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","30     ","        Printing and related support activities                            ",       188,       219,       273,       254,       258,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","31     ","        Petroleum and coal products manufacturing                          ",        11,        10,        13,        14,        10,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","32     ","        Chemical manufacturing                                             ",       120,        97,       114,       103,       103,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","33     ","        Plastics and rubber products manufacturing                         ",       183,       189,       266,       291,       292,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","34     ","    Wholesale trade                                                        ",      2855,      3025,      3166,      3338,      3460,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","35     ","    Retail trade                                                           ",      4886,      5350,      5710,      6118,      6827,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","36     ","    Transportation and warehousing, excluding Postal Service               ",      2115,      2286,      2571,      2171,      2347,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","37     ","      Air transportation                                                   ",       673,       732,       785,       354,       432,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","38     ","      Rail transportation                                                  ",       136,       138,       135,       140,       139,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","39     ","      Water transportation                                                 ",         3,         1,         2,         3,         3,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","40     ","      Truck transportation                                                 ",       363,       370,       385,       390,       402,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","41     ","      Transit and ground passenger transportation                          ",       443,       479,       527,       553,       590,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","42     ","      Pipeline transportation                                              ",         9,         8,        31,        31,        17,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","43     ","      Other transportation and support activities                          ",       379,       430,       516,       507,       559,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","44     ","      Warehousing and storage                                              ",       109,       127,       190,       193,       205,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","45     ","    Information                                                            ",      1520,      1863,      2064,      2139,      2137,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","46     ","      Publishing including software                                        ",       184,       242,       293,       349,       376,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","47     ","      Motion picture and sound recording industries                        ",        40,        63,        70,        94,        73,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","48     ","      Broadcasting and telecommunications                                  ",      1172,      1439,      1622,      1608,      1616,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","49     ","      Information and data processing services                             ",       124,       120,        80,        87,        72,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","50     ","    Finance and insurance                                                  ",      3380,      3911,      4617,      5411,      5741,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51     ","      Federal Reserve banks, credit intermediation and related services    ",      2320,      2677,      3116,      3715,      3926,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","52     ","      Securities, commodity contracts, investments                         ",       338,       414,       585,       605,       633,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","53     ","      Insurance carriers and related activities                            ",       680,       759,       844,      1012,      1107,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","54     ","      Funds, trusts, and other financial vehicles                          ",        41,        61,        71,        80,        75,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","55     ","    Real estate, rental, and leasing                                       ",      8093,      8619,      9032,      9732,     10542,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","56     ","      Real estate                                                          ",      7052,      7427,      7873,      8515,      9274,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","57     ","      Rental and leasing services and lessors of intangible assets         ",      1040,      1192,      1159,      1216,      1267,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","58     ","    Professional and technical services                                    ",      2840,      3008,      3062,      3448,      3839,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","59     ","      Legal services                                                       ",       563,       602,       668,       727,       791,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","60     ","      Computer systems design and related services                         ",       247,       268,       274,       317,       310,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","61     ","      Other professional, scientific and technical services                ",      2030,      2138,      2120,      2404,      2739,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","62     ","    Management of companies and enterprises                                ",      1003,      1097,       974,      1289,      1272,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","63     ","    Administrative and waste services                                      ",      1960,      2261,      2386,      2526,      2487,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","64     ","      Administrative and support services                                  ",      1780,      2088,      2205,      2333,      2276,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","65     ","      Waste management and remediation services                            ",       180,       173,       181,       193,       211,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","66     ","    Educational services                                                   ",       100,       115,       128,       146,       164,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","67     ","    Health care and social assistance                                      ",      2696,      2949,      3266,      3644,      4028,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","68     ","      Ambulatory health care services                                      ",      1766,      1910,      2100,      2315,      2583,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","69     ","      Hospitals and nursing and residential care facilities                ",       782,       861,       953,      1078,      1168,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","70     ","      Social assistance                                                    ",       148,       177,       213,       251,       277,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","71     ","    Arts, entertainment, and recreation                                    ",      2037,      2069,      2224,      2272,      2300,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","72     ","      Performing arts, museums, and related activities                     ",       487,       528,       583,       578,       596,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","73     ","      Amusements, gambling, and recreation                                 ",      1550,      1541,      1641,      1695,      1704,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","74     ","    Accommodation and food services                                        ",     10010,     11597,     12741,     12430,     12670,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","75     ","      Accommodation                                                        ",      8780,     10184,     11137,     10732,     10895,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","76     ","      Food services and drinking places                                    ",      1230,      1413,      1603,      1699,      1776,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","77     ","    Other services, except government                                      ",      1237,      1309,      1322,      1460,      1457,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","78     ","Government                                                                 ",      6640,      7050,      7542,      8028,      8529,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","79     ","    Federal civilian                                                       ",       992,      1085,      1207,      1234,      1301,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","80     ","    Federal military                                                       ",       515,       538,       572,       619,       712,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","81     ","    State and local                                                        ",      5133,      5427,      5763,      6175,      6516,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","33     ","New Hampshire              ","01     "," All Industries                                                            ",     38818,     40152,     42655,     43834,     46448,     49047
"200","Gross State Product (millions of current dollars)            ","33     ","New Hampshire              ","02     ","   Private industries                                                      ",     35529,     36696,     38898,     39872,     42199,"  (N/A) "
"200","Gross State Product (millions of current dollars)            ","33     ","New Hampshire              ","03     ","     Agriculture, forestry, fishing, and hunting                           ",       197,       217,       231,       224,       216,"  (N/A) "
