"ID ","COMPONENT                                                    ","FIPS   ","REGION                     ","CODE   ","INDUSTRY                   ","    1977","    1978","    1979","    1980","    1981","    1982","    1983","    1984","    1985","    1986","    1987","    1988","    1989","    1990","    1991","    1992","    1993","    1994","    1995","    1996","    1997"
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100760 ","  Misc. repair services    ",        20,        25,        27,        33,        33,        33,        37,        47,        38,        41,        43,        47,        50,        50,        50,        53,        60,        65,        62,        62,        68
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100780 ","  Motion pictures          ",         6,         7,        27,         7,         6,         7,         8,         9,         9,         9,        12,        14,        20,        19,        43,        22,        36,        22,        27,        33,        31
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100790 ","  Amusement and recreation ",        19,        20,        22,        23,        26,        30,        35,        38,        45,        49,        56,        71,        82,       106,       129,       179,       162,       179,       192,       205,       212
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100800 ","  Health services          ",       244,       280,       310,       360,       411,       483,       520,       551,       587,       619,       697,       744,       806,       862,       948,      1045,      1097,      1198,      1252,      1305,      1340
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100810 ","  Legal services           ",        43,        50,        52,        58,        67,        74,        79,        95,       107,       125,       140,       158,       157,       145,       139,       146,       155,       162,       162,       175,       182
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100820 ","  Educational services     ",        19,        21,        23,        26,        26,        27,        28,        30,        31,        31,        34,        35,        37,        35,        36,        39,        41,        47,        47,        50,        56
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100830 ","  Social services          ",        30,        35,        37,        44,        46,        42,        47,        51,        53,        56,        62,        70,        77,        85,        99,       113,       128,       127,       138,       151,       161
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100860 ","  Membership organizations ",        42,        49,        55,        59,        56,        55,        59,        63,        55,        57,        59,        65,        71,        75,        76,        83,       101,       104,       112,       118,       124
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100840 ","  Other services           ",        69,        79,        91,       101,       112,       110,       111,       121,       116,       121,       163,       168,       195,       221,       226,       244,       285,       321,       359,       363,       389
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100880 ","  Private households       ",        10,        11,        10,        10,        10,        11,        11,        13,        14,        15,        15,        17,        18,        19,        19,        21,        22,        23,        25,        26,        26
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","110000 "," Government                ",      1009,      1107,      1204,      1302,      1436,      1517,      1674,      1775,      1831,      1920,      2014,      2095,      2204,      2361,      2542,      2693,      2852,      3013,      3013,      3099,      3200
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","111000 ","  Federal civilian         ",       262,       292,       320,       340,       389,       387,       426,       440,       425,       472,       529,       525,       586,       628,       656,       668,       706,       783,       727,       684,       771
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","112000 ","  Federal military         ",       115,       120,       126,       127,       140,       149,       161,       178,       194,       197,       209,       225,       253,       264,       278,       281,       304,       294,       299,       299,       283
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","113000 ","  State and local          ",       631,       695,       758,       836,       907,       981,      1087,      1157,      1212,      1251,      1275,      1344,      1364,      1469,      1608,      1744,      1842,      1936,      1986,      2115,      2146
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","51999  ","Electronic equip. + Instr. ",         5,         5,         8,        11,        14,        13,        16,        24,        30,        11,         6,        10,        15,        18,        23,        18,        22,        28,        29,        33,        41
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","90999  ","Depository + Nondepository ",       168,       198,       223,       236,       258,       278,       303,       320,       318,       330,       344,       305,       330,       368,       396,       474,       468,       453,       489,       501,       553
"200","Gross State Product (millions of current dollars)            ","30     ","Montana                    ","100999 ","Business serv. + Other serv",       139,       158,       182,       202,       234,       240,       247,       280,       299,       315,       332,       352,       396,       453,       475,       510,       567,       649,       718,       758,       833
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","0      ","  Total Gross State Product",     13716,     15709,     17285,     18143,     20762,     21193,     21727,     24609,     25840,     26105,     26801,     29270,     31409,     33776,     35619,     37950,     39098,     42838,     44505,     48317,     49820
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","5000   ","Private industries         ",     11633,     13424,     14755,     15391,     17695,     17854,     18128,     20721,     21660,     21684,     22157,     24412,     26283,     28228,     29686,     31762,     32804,     36310,     37610,     41152,     42458
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","10000  "," Agriculture, forest., fish",      1473,      2082,      2144,      1641,      2675,      2247,      1532,      2488,      2642,      2211,      2115,      2713,      3141,      3515,      3284,      3632,      2876,      3509,      2723,      4478,      3599
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","10010  ","  Farms                    ",      1413,      2008,      2054,      1555,      2581,      2146,      1420,      2360,      2505,      2073,      1919,      2507,      2937,      3280,      3042,      3381,      2583,      3215,      2438,      4209,      3288
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","20070  ","  Agricultural services,...",        61,        74,        90,        86,        94,       102,       111,       128,       138,       139,       196,       206,       205,       234,       242,       252,       293,       294,       286,       268,       311
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","30000  "," Mining                    ",        50,        55,        63,        83,       107,       108,        97,       108,       111,        88,        92,        85,        96,        97,        89,        96,        89,        91,        84,        87,        85
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","30100  ","  Metal mining             ",         0,         0,         0,         0,         0,         0,         0,         0,         0,"   (L)  ",         1,         1,         1,         1,         3,         4,         3,         4,         3,         3,         3
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","30120  ","  Coal mining              ",         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         1,         1
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","30130  ","  Oil & gas                ",        28,        29,        32,        56,        84,        82,        64,        64,        65,        34,        37,        34,        41,        51,        41,        36,        27,        21,        21,        24,        21
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","30140  ","  Nonmetalic minerals      ",        22,        26,        30,        27,        23,        26,        33,        44,        45,        54,        54,        50,        53,        44,        45,        57,        59,        66,        59,        59,        61
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","40000  "," Construction              ",       596,       683,       730,       730,       697,       680,       688,       825,       883,       901,       898,       983,      1032,      1119,      1200,      1323,      1438,      1719,      1740,      1981,      2004
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","50000  "," Manufacturing             ",      1964,      2142,      2419,      2613,      2901,      2863,      3008,      3496,      3614,      3593,      3768,      4117,      4535,      5058,      5142,      5502,      5594,      6226,      6521,      6415,      6895
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51000  ","  Durable goods            ",      1107,      1238,      1401,      1441,      1568,      1467,      1614,      1984,      1904,      1846,      2051,      2371,      2344,      2570,      2682,      2893,      2870,      3157,      3176,      3396,      3715
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51240  ","   Lumber & wood           ",        44,        52,        63,        55,        53,        50,        56,        51,        45,        35,        58,        53,        64,        65,        71,        58,        69,        91,        99,        99,        95
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51250  ","   Furniture and fixtures  ",        34,        45,        41,        43,        41,        39,        39,        42,        54,        52,        71,        66,       117,       119,       157,       143,       210,       158,       162,       141,       157
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51320  ","   Stone, clay, glass      ",        61,        80,        89,        86,        84,        78,        90,        98,       109,       126,        95,       121,        97,       112,        94,       110,       115,       139,       156,       160,       182
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51330  ","   Primary metals          ",        47,        68,        86,       100,       115,        79,        59,        74,        69,        85,        96,       115,       144,       127,       135,       121,       122,       126,       133,       179,       149
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51340  ","   Fabricated metals       ",       150,       200,       209,       207,       223,       212,       212,       234,       232,       254,       285,       284,       252,       288,       262,       319,       335,       402,       404,       412,       550
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51350  ","   Industrial machinery    ",       311,       319,       384,       393,       430,       373,       463,       496,       476,       421,       442,       572,       565,       673,       655,       630,       547,       598,       663,       683,       726
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51360  ","   Electronic equipment    ",       246,       239,       273,       286,       299,       277,       266,       451,       497,       491,       541,       637,       586,       596,       644,       775,       748,       784,       757,       819,       955
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51371  ","   Motor vehicles          ",        74,        78,        78,        67,        93,       104,       121,       189,       134,       116,       148,       180,       156,       171,       190,       256,       284,       333,       233,       252,       274
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51379  ","   Other transport. equip. ",        32,        41,        49,        53,        52,        81,        95,       120,        79,        62,        86,        77,        75,        79,        98,        79,        47,        98,        84,       122,        98
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51380  ","   Instruments and related ",        87,        91,       104,       125,       147,       144,       187,       200,       180,       175,       202,       236,       252,       309,       343,       368,       358,       389,       448,       484,       479
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51390  ","   Misc. manufacturing     ",        22,        24,        25,        28,        31,        29,        27,        30,        29,        30,        29,        31,        36,        31,        33,        35,        35,        39,        36,        45,        51
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52000  ","  Nondurable goods         ",       857,       904,      1018,      1172,      1333,      1396,      1394,      1511,      1710,      1746,      1716,      1746,      2191,      2488,      2460,      2608,      2724,      3069,      3345,      3019,      3181
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52200  ","   Food & kindred products ",       515,       543,       586,       734,       825,       882,       857,       935,      1035,      1016,       938,       928,      1298,      1543,      1455,      1523,      1657,      1780,      1883,      1550,      1620
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52210  ","   Tobacco products        ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  ",         0,         0,         0,         1
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52220  ","   Textile mill products   ",         4,         4,         5,         3,         3,         3,         3,         3,         4,         3,         3,         3,         5,         6,         5,         6,         7,         8,        13,        12,        17
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52230  ","   Apparel & textile       ",        23,        31,        32,        33,        37,        33,        35,        33,        37,        41,        62,        67,       109,        70,        63,        58,        50,       106,        72,        71,        74
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52260  ","   Paper products          ",        26,        34,        35,        32,        34,        36,        35,        39,        46,        52,        55,        61,        62,        64,        72,        78,        86,        99,       100,       102,       114
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52270  ","   Printing & publishing   ",       114,       109,       132,       143,       164,       180,       185,       197,       246,       267,       277,       321,       328,       352,       357,       372,       369,       403,       385,       428,       456
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52280  ","   Chemicals               ",        84,        83,       102,       108,       134,       132,       132,       132,       159,       184,       206,       185,       193,       264,       296,       332,       307,       395,       545,       503,       560
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52290  ","   Petroleum products      ",         6,         7,        15,        13,        15,        12,        12,        18,        20,        12,         8,         8,         7,         9,         8,         9,        10,         8,         7,         9,         6
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52300  ","   Rubber & plastics       ",        82,        90,       108,       100,       116,       111,       128,       148,       156,       159,       150,       148,       163,       151,       170,       192,       206,       239,       303,       310,       289
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","52310  ","   Leather products        ",         3,         3,         4,         5,         6,         6,         7,         6,         8,        13,        17,        24,        26,        28,        32,        39,        33,        31,        37,        33,        44
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","60000  "," Transportation & utilities",      1492,      1701,      1866,      2042,      2256,      2295,      2536,      2780,      2900,      3029,      3016,      3220,      3197,      3229,      3568,      3797,      4038,      4493,      4899,      5233,      5568
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62000  ","  Transportation           ",       911,      1074,      1162,      1245,      1362,      1309,      1418,      1598,      1623,      1743,      1776,      1936,      1855,      1897,      2083,      2269,      2419,      2806,      2949,      2971,      3140
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62400  ","   Railroad transportation ",       402,       486,       570,       641,       719,       668,       754,       860,       878,       945,       886,       955,       852,       872,      1019,      1105,      1154,      1430,      1501,      1459,      1433
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62410  ","   Local & interurban      ",        15,        17,        19,        22,        21,        22,        22,        25,        26,        29,        32,        37,        39,        38,        37,        37,        40,        41,        43,        44,        48
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62420  ","   Trucking and warehousing",       395,       427,       446,       457,       490,       491,       513,       561,       572,       630,       683,       712,       749,       771,       805,       893,       957,      1038,      1083,      1123,      1290
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62440  ","   Water transportation    ",         1,         1,         2,         2,         2,         2,         2,         2,         1,         1,         1,         1,         1,         1,         2,         2,         2,         2,         2,         2,         2
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62450  ","   Transportation by air   ",        34,        38,        34,        35,        32,        30,        39,        52,        47,        47,        62,       128,       122,       123,       128,       150,       182,       207,       224,       232,       255
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62460  ","   Pipelines, ex. nat. gas ",        48,        47,        29,        26,        27,        30,        31,        38,        42,        39,        48,        38,        25,        21,        23,        17,        18,        19,        23,        28,        30
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","62470  ","   Transportation services ",        14,        57,        62,        64,        72,        66,        57,        60,        56,        53,        64,        63,        67,        69,        70,        64,        65,        69,        72,        82,        82
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","64000  ","  Communications           ",       352,       397,       457,       524,       599,       658,       754,       766,       820,       825,       865,       931,       994,      1017,      1033,      1020,      1049,      1065,      1074,      1180,      1352
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","66000  ","  Electric, gas, & sanitary",       229,       230,       246,       272,       295,       328,       364,       415,       456,       461,       374,       352,       349,       315,       451,       508,       570,       622,       876,      1082,      1076
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","70000  "," Wholesale trade           ",      1145,      1245,      1422,      1522,      1656,      1671,      1740,      1880,      1911,      1934,      2013,      2300,      2425,      2574,      2684,      2840,      2971,      3226,      3317,      3551,      3801
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","80000  "," Retail trade              ",      1383,      1509,      1636,      1705,      1825,      1896,      2044,      2179,      2319,      2333,      2394,      2469,      2583,      2716,      2869,      2971,      3181,      3435,      3603,      3833,      4067
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90000  "," F.I.R.E.                  ",      2043,      2303,      2570,      2929,      3229,      3522,      3681,      3838,      3940,      3989,      3933,      4187,      4476,      4692,      5307,      5637,      6252,      6752,      7135,      7441,      7804
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90600  ","  Depository institutions  ",       327,       381,       436,       474,       526,       575,       597,       613,       613,       652,       800,       765,       831,       854,      1192,      1261,      1275,      1168,      1362,      1325,      1363
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90610  ","  Nondepository institution",        51,        72,        75,        48,        23,        -4,        93,       100,       168,       155,        78,        81,        72,        70,        74,        68,        78,        84,        95,       100,       130
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90620  ","  Security brokers         ",        18,        24,        24,        32,        35,        45,        72,        64,        76,        78,       102,        93,       110,       103,       115,       134,       170,       174,       176,       232,       273
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90630  ","  Insurance carriers       ",       350,       435,       446,       543,       637,       783,       764,       934,       835,       728,       506,       698,       859,       969,      1167,      1353,      1703,      2129,      2034,      2113,      2249
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90640  ","  Insurance agents         ",        92,        96,        97,       110,       120,       126,       127,       157,       167,       220,       269,       299,       307,       322,       310,       296,       316,       335,       366,       383,       362
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90650  ","  Real estate              ",      1201,      1288,      1484,      1711,      1842,      1959,      1979,      1912,      1993,      2055,      2085,      2204,      2248,      2329,      2412,      2478,      2652,      2827,      3053,      3249,      3378
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90670  ","  Holding and investment   ",         5,         7,         9,        11,        46,        38,        49,        57,        89,       100,        93,        46,        49,        44,        36,        48,        58,        36,        48,        40,        49
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100000 "," Services                  ",      1487,      1703,      1906,      2126,      2349,      2572,      2802,      3127,      3340,      3606,      3929,      4339,      4798,      5229,      5542,      5964,      6365,      6857,      7588,      8134,      8635
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100700 ","  Hotels & lodging         ",        72,        79,        83,        88,        96,       101,       102,       111,       115,       115,       126,       121,       121,       131,       145,       155,       160,       165,       176,       183,       231
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100720 ","  Personal services        ",       101,       113,       121,       129,       135,       146,       162,       177,       202,       223,       232,       261,       259,       245,       248,       258,       275,       291,       286,       284,       300
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100730 ","  Business services        ",       183,       212,       255,       276,       319,       358,       420,       529,       610,       693,       664,       812,       952,      1158,      1194,      1294,      1430,      1656,      1843,      2163,      2413
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100750 ","  Auto repair & parking    ",       102,       126,       143,       145,       150,       149,       178,       214,       235,       244,       260,       274,       276,       292,       303,       306,       331,       374,       392,       417,       434
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100760 ","  Misc. repair services    ",        47,        56,        62,        68,        64,        67,        80,        97,        81,        97,        95,       114,       115,       118,       108,       109,       111,       123,       125,       126,       131
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100780 ","  Motion pictures          ",        10,        12,        11,        11,        12,        13,        14,        14,        14,        15,        19,        19,        23,        22,        22,        23,        27,        26,        27,        28,        30
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100790 ","  Amusement and recreation ",        54,        58,        65,        68,        74,        77,        85,        92,       105,       104,       111,       109,       118,       136,       159,       209,       214,       214,       235,       231,       234
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100800 ","  Health services          ",       466,       541,       615,       725,       821,       965,      1031,      1069,      1113,      1177,      1338,      1440,      1596,      1735,      1888,      2033,      2123,      2240,      2323,      2453,      2558
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100810 ","  Legal services           ",       101,       112,       126,       145,       155,       172,       181,       214,       233,       276,       291,       325,       330,       289,       305,       327,       329,       341,       346,       373,       409
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100820 ","  Educational services     ",        68,        73,        79,        90,        99,       106,       122,       134,       140,       142,       154,       161,       180,       193,       215,       235,       252,       268,       279,       311,       331
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100830 ","  Social services          ",        43,        54,        60,        66,        72,        74,        82,        93,        96,       105,       115,       122,       139,       154,       171,       186,       204,       206,       229,       251,       269
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100860 ","  Membership organizations ",        78,        85,        89,        97,       108,       111,       118,       130,       130,       137,       147,       160,       175,       186,       203,       201,       219,       230,       256,       266,       272
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100840 ","  Other services           ",       135,       151,       169,       190,       217,       204,       200,       219,       234,       244,       344,       385,       476,       530,       544,       585,       646,       678,      1023,      1003,       979
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100880 ","  Private households       ",        28,        30,        29,        28,        28,        28,        28,        32,        32,        34,        34,        36,        39,        40,        39,        42,        44,        45,        48,        47,        46
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","110000 "," Government                ",      2083,      2285,      2530,      2752,      3067,      3340,      3598,      3887,      4180,      4421,      4644,      4857,      5126,      5548,      5934,      6188,      6295,      6528,      6895,      7166,      7362
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","111000 ","  Federal civilian         ",       333,       356,       399,       426,       494,       508,       545,       564,       645,       685,       749,       784,       847,       915,      1031,      1103,      1108,      1172,      1210,      1275,      1325
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","112000 ","  Federal military         ",       297,       322,       344,       375,       440,       477,       510,       612,       657,       686,       726,       750,       764,       785,       816,       753,       670,       629,       653,       695,       693
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","113000 ","  State and local          ",      1453,      1607,      1787,      1952,      2133,      2355,      2543,      2711,      2878,      3050,      3169,      3323,      3515,      3848,      4086,      4332,      4516,      4728,      5032,      5196,      5344
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","51999  ","Electronic equip. + Instr. ",       333,       331,       378,       411,       446,       421,       453,       651,       677,       666,       743,       873,       838,       905,       987,      1143,      1105,      1173,      1205,      1302,      1433
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","90999  ","Depository + Nondepository ",       378,       453,       511,       522,       549,       571,       690,       713,       781,       807,       877,       846,       903,       924,      1266,      1329,      1354,      1251,      1458,      1425,      1493
"200","Gross State Product (millions of current dollars)            ","31     ","Nebraska                   ","100999 ","Business serv. + Other serv",       318,       363,       423,       466,       536,       562,       620,       749,       843,       937,      1007,      1198,      1428,      1688,      1737,      1879,      2076,      2335,      2866,      3166,      3392
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","0      ","  Total Gross State Product",      7521,      9105,     10607,     12007,     13598,     14250,     15420,     17023,     18548,     20246,     22367,     25468,     28587,     31820,     33599,     36503,     40038,     44855,     48974,     54085,     58949
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","5000   ","Private industries         ",      6506,      7972,      9350,     10572,     11982,     12378,     13380,     14892,     16213,     17705,     19641,     22522,     25251,     28214,     29523,     32012,     35344,     39957,     43664,     48356,     52843
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","10000  "," Agriculture, forest., fish",        83,        91,        80,       150,       133,       145,       143,       163,       159,       162,       200,       217,       250,       270,       249,       253,       310,       306,       319,       373,       398
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","10010  ","  Farms                    ",        63,        65,        47,       111,        93,       105,        96,       109,       101,        99,       112,       122,       142,       145,       130,       123,       168,       139,       120,       132,       131
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","20070  ","  Agricultural services,...",        20,        26,        33,        39,        41,        39,        47,        55,        58,        64,        88,        95,       107,       125,       119,       130,       142,       167,       198,       241,       268
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","30000  "," Mining                    ",       142,       167,       226,       375,       440,       475,       531,       559,       527,       691,      1004,      1342,      1588,      1719,      1641,      1695,      1626,      1854,      1735,      1751,      1754
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","30100  ","  Metal mining             ",        58,        56,        75,       189,       285,       352,       434,       409,       361,       595,       919,      1248,      1466,      1592,      1541,      1592,      1520,      1740,      1622,      1617,      1586
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","30120  ","  Coal mining              ",         0,         0,         0,         0,         0,         0,         0,"   (L)  ","   (L)  ","   (L)  ",         1,         1,         0,         0,         0,         0,"   (L)  ","   (L)  ","   (L)  ","   (L)  ","   (L)  "
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","30130  ","  Oil & gas                ",        18,        32,        64,        88,        65,        42,        40,        74,        97,        27,        17,        17,        23,        37,        22,        24,        12,        11,        11,        12,        12
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","30140  ","  Nonmetalic minerals      ",        66,        80,        87,        97,        90,        80,        56,        77,        69,        68,        67,        76,       100,        91,        78,        79,        94,       103,       103,       122,       156
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","40000  "," Construction              ",       565,       801,       885,       933,       974,       794,       801,       904,      1010,      1188,      1276,      1654,      2095,      2323,      2091,      2161,      2736,      3382,      3922,      5281,      5995
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","50000  "," Manufacturing             ",       377,       457,       548,       601,       704,       709,       757,       830,       885,       915,       946,      1050,      1145,      1271,      1252,      1358,      1638,      2022,      2173,      2513,      2661
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51000  ","  Durable goods            ",       242,       293,       358,       400,       478,       462,       481,       541,       588,       596,       572,       659,       716,       779,       746,       823,      1026,      1319,      1377,      1548,      1648
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51240  ","   Lumber & wood           ",        14,        31,        32,        25,        27,        23,        37,        39,        51,        51,        51,        57,        67,        76,        54,        42,        56,       110,        91,        88,       109
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51250  ","   Furniture and fixtures  ",         2,         3,         5,         6,         7,         6,         6,         8,         8,        10,        13,        15,        23,        22,        20,        19,        20,        22,        24,        29,        38
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51320  ","   Stone, clay, glass      ",        50,        56,        68,        59,        54,        43,        48,        56,        57,        69,        68,        80,       109,       106,       101,       107,       135,       191,       251,       271,       305
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51330  ","   Primary metals          ",        43,        24,        39,        59,        95,        86,        59,        69,        62,        57,        50,        66,        80,        65,        53,        44,        42,        46,        76,       125,       138
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51340  ","   Fabricated metals       ",        18,        25,        30,        37,        43,        39,        37,        36,        44,        46,        45,        72,        69,        83,        74,        81,       115,       137,       171,       232,       241
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51350  ","   Industrial machinery    ",        32,        45,        55,        69,        84,        79,       106,       138,       137,       140,        93,       104,        95,       100,       102,       102,       105,       131,       143,       133,       136
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51360  ","   Electronic equipment    ",        49,        65,        79,        88,        89,        91,        96,       103,       121,       110,       113,        98,        61,        78,        77,        71,        96,       103,       123,       134,       162
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51371  ","   Motor vehicles          ",         2,         3,         2,         2,         2,         3,         2,         2,         7,         9,        12,        11,        17,        16,        16,        13,        18,        19,        18,        19,        22
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51379  ","   Other transport. equip. ",         1,         1,         1,         2,        11,        17,        13,         7,         7,         6,        14,        14,        17,        25,        18,        14,        18,        21,        22,        24,        27
"200","Gross State Product (millions of current dollars)            ","32     ","Nevada                     ","51380  ","   Instruments and related ",         3,         8,        11,        13,        17,        19,        20,        23,        23,        26,        29,        33,        67,        70,        85,        92,        99,        93,       115,       126,       129
